date,day_of_week,item,meal,prepared_qty,consumed_qty,waste_qty,waste_reason,stock_level,days_to_expiry,customer_count
2026-08-16,Sunday,Spinach,lunch,50,46,14.0,overproduction,53,20,115
2026-08-16,Sunday,Vegetables,breakfast,72,64,23.0,plate_waste,78,19,190
2026-08-16,Sunday,Vegetables,dinner,111,106,23.0,plate_waste,78,19,225
2026-08-16,Sunday,Vegetables,lunch,180,170,23.0,plate_waste,78,19,380
2026-08-17,Monday,Bread,breakfast,55,51,26.0,overproduction,63,18,132
2026-08-17,Monday,Bread,dinner,68,60,26.0,overproduction,63,18,139
2026-08-17,Monday,Bread,lunch,109,95,26.0,overproduction,63,18,211
2026-08-17,Monday,Chicken,breakfast,105,94,67.0,overproduction,140,17,229
2026-08-17,Monday,Chicken,dinner,179,160,67.0,overproduction,140,17,340
2026-08-17,Monday,Chicken,lunch,228,191,67.0,overproduction,140,17,494
2026-08-17,Monday,Rice,breakfast,206,195,107.0,overproduction,98,19,392
2026-08-17,Monday,Rice,dinner,379,326,107.0,overproduction,98,19,808
2026-08-17,Monday,Rice,lunch,492,449,107.0,overproduction,98,19,933
2026-08-17,Monday,Spinach,breakfast,25,22,17.0,damaged,53,19,49
2026-08-17,Monday,Spinach,dinner,48,42,17.0,damaged,53,19,120
2026-08-17,Monday,Spinach,lunch,55,47,17.0,damaged,53,19,114
2026-08-17,Monday,Vegetables,breakfast,87,75,44.0,damaged,78,18,221
2026-08-17,Monday,Vegetables,dinner,116,108,44.0,damaged,78,18,307
2026-08-17,Monday,Vegetables,lunch,210,186,44.0,damaged,78,18,612
2026-08-18,Tuesday,Bread,breakfast,39,36,21.0,overproduction,63,17,104
2026-08-18,Tuesday,Bread,dinner,69,65,21.0,overproduction,63,17,195
2026-08-18,Tuesday,Bread,lunch,104,90,21.0,overproduction,63,17,287
2026-08-18,Tuesday,Chicken,breakfast,106,93,56.0,damaged,140,16,216
2026-08-18,Tuesday,Chicken,dinner,163,148,56.0,damaged,140,16,433
2026-08-18,Tuesday,Chicken,lunch,225,197,56.0,damaged,140,16,467
2026-08-18,Tuesday,Rice,breakfast,271,226,141.0,overproduction,98,18,501
2026-08-18,Tuesday,Rice,dinner,388,363,141.0,overproduction,98,18,899
2026-08-18,Tuesday,Rice,lunch,554,483,141.0,overproduction,98,18,1556
2026-08-18,Tuesday,Spinach,breakfast,28,24,12.0,overproduction,53,18,77
2026-08-18,Tuesday,Spinach,dinner,52,48,12.0,overproduction,53,18,104
2026-08-18,Tuesday,Spinach,lunch,67,63,12.0,overproduction,53,18,140
2026-08-18,Tuesday,Vegetables,breakfast,77,73,25.0,overproduction,78,17,148
2026-08-18,Tuesday,Vegetables,dinner,125,114,25.0,overproduction,78,17,237
2026-08-18,Tuesday,Vegetables,lunch,149,139,25.0,overproduction,78,17,298
2026-08-19,Wednesday,Bread,breakfast,44,41,21.0,damaged,63,16,127
2026-08-19,Wednesday,Bread,dinner,93,81,21.0,damaged,63,16,168
2026-08-19,Wednesday,Bread,lunch,86,80,21.0,damaged,63,16,182
2026-08-19,Wednesday,Chicken,breakfast,104,94,49.0,plate_waste,140,15,208
2026-08-19,Wednesday,Chicken,dinner,140,132,49.0,plate_waste,140,15,298
2026-08-19,Wednesday,Chicken,lunch,214,183,49.0,plate_waste,140,15,595
2026-08-19,Wednesday,Rice,breakfast,232,213,139.0,overproduction,98,17,581
2026-08-19,Wednesday,Rice,dinner,396,344,139.0,overproduction,98,17,698
2026-08-19,Wednesday,Rice,lunch,451,383,139.0,overproduction,98,17,1179
2026-08-19,Wednesday,Spinach,breakfast,33,30,14.0,plate_waste,53,17,68
2026-08-19,Wednesday,Spinach,dinner,57,51,14.0,plate_waste,53,17,111
2026-08-19,Wednesday,Spinach,lunch,33,28,14.0,plate_waste,53,17,62
2026-08-19,Wednesday,Vegetables,breakfast,97,86,30.0,overproduction,78,16,191
2026-08-19,Wednesday,Vegetables,dinner,122,112,30.0,overproduction,78,16,250
2026-08-19,Wednesday,Vegetables,lunch,148,139,30.0,overproduction,78,16,310
2026-08-20,Thursday,Bread,breakfast,41,37,33.0,spoilage,63,15,75
2026-08-20,Thursday,Bread,dinner,97,83,33.0,spoilage,63,15,245
2026-08-20,Thursday,Bread,lunch,111,96,33.0,spoilage,63,15,205
2026-08-20,Thursday,Chicken,breakfast,101,90,42.0,plate_waste,140,14,192
2026-08-20,Thursday,Chicken,dinner,168,156,42.0,plate_waste,140,14,414
2026-08-20,Thursday,Chicken,lunch,192,173,42.0,plate_waste,140,14,470
2026-08-20,Thursday,Rice,breakfast,247,222,152.0,overproduction,98,16,502
2026-08-20,Thursday,Rice,dinner,407,347,152.0,overproduction,98,16,742
2026-08-20,Thursday,Rice,lunch,500,433,152.0,overproduction,98,16,1418
2026-08-20,Thursday,Spinach,breakfast,44,41,15.0,spoilage,53,16,82
2026-08-20,Thursday,Spinach,dinner,54,49,15.0,spoilage,53,16,125
2026-08-20,Thursday,Spinach,lunch,70,63,15.0,spoilage,53,16,153
2026-08-20,Thursday,Vegetables,breakfast,83,71,47.0,damaged,78,15,188
2026-08-20,Thursday,Vegetables,dinner,112,106,47.0,damaged,78,15,219
2026-08-20,Thursday,Vegetables,lunch,195,166,47.0,damaged,78,15,449
2026-08-21,Friday,Bread,breakfast,39,33,16.0,overproduction,63,14,90
2026-08-21,Friday,Bread,dinner,47,42,16.0,overproduction,63,14,103
2026-08-21,Friday,Bread,lunch,74,69,16.0,overproduction,63,14,206
2026-08-21,Friday,Chicken,breakfast,79,66,45.0,overproduction,140,13,193
2026-08-21,Friday,Chicken,dinner,113,104,45.0,overproduction,140,13,218
2026-08-21,Friday,Chicken,lunch,170,147,45.0,overproduction,140,13,386
2026-08-21,Friday,Rice,breakfast,170,154,60.0,overproduction,98,15,390
2026-08-21,Friday,Rice,dinner,242,230,60.0,overproduction,98,15,557
2026-08-21,Friday,Rice,lunch,338,306,60.0,overproduction,98,15,996
2026-08-21,Friday,Spinach,breakfast,43,38,19.0,overproduction,53,15,85
2026-08-21,Friday,Spinach,dinner,73,61,19.0,overproduction,53,15,173
2026-08-21,Friday,Spinach,lunch,36,34,19.0,overproduction,53,15,71
2026-08-21,Friday,Vegetables,breakfast,54,50,15.0,overproduction,78,14,117
2026-08-21,Friday,Vegetables,dinner,79,74,15.0,overproduction,78,14,177
2026-08-21,Friday,Vegetables,lunch,80,74,15.0,overproduction,78,14,181
2026-08-22,Saturday,Bread,breakfast,34,30,9.0,plate_waste,63,13,83
2026-08-22,Saturday,Bread,dinner,38,36,9.0,plate_waste,63,13,98
2026-08-22,Saturday,Bread,lunch,61,58,9.0,plate_waste,63,13,135
2026-08-22,Saturday,Chicken,breakfast,66,61,40.0,overproduction,140,12,181
2026-08-22,Saturday,Chicken,dinner,114,104,40.0,overproduction,140,12,326
2026-08-22,Saturday,Chicken,lunch,162,137,40.0,overproduction,140,12,427
2026-08-22,Saturday,Rice,breakfast,156,144,63.0,plate_waste,98,14,366
2026-08-22,Saturday,Rice,dinner,231,215,63.0,plate_waste,98,14,704
2026-08-22,Saturday,Rice,lunch,333,298,63.0,plate_waste,98,14,624
2026-08-22,Saturday,Spinach,breakfast,30,26,12.0,damaged,53,14,71
2026-08-22,Saturday,Spinach,dinner,38,34,12.0,damaged,53,14,103
2026-08-22,Saturday,Spinach,lunch,56,52,12.0,damaged,53,14,156
2026-08-22,Saturday,Vegetables,breakfast,53,48,25.0,damaged,78,13,152
2026-08-22,Saturday,Vegetables,dinner,85,80,25.0,damaged,78,13,168
2026-08-22,Saturday,Vegetables,lunch,91,76,25.0,damaged,78,13,173
2026-08-23,Sunday,Bread,breakfast,58,54,18.0,damaged,63,12,116
2026-08-23,Sunday,Bread,dinner,73,68,18.0,damaged,63,12,163
2026-08-23,Sunday,Bread,lunch,105,96,18.0,damaged,63,12,238
2026-08-23,Sunday,Chicken,breakfast,111,102,63.0,overproduction,140,11,250
2026-08-23,Sunday,Chicken,dinner,144,127,63.0,overproduction,140,11,370
2026-08-23,Sunday,Chicken,lunch,239,202,63.0,overproduction,140,11,463
2026-08-23,Sunday,Rice,breakfast,277,243,147.0,overproduction,98,13,505
2026-08-23,Sunday,Rice,dinner,379,322,147.0,overproduction,98,13,860
2026-08-23,Sunday,Rice,lunch,486,430,147.0,overproduction,98,13,1354
2026-08-23,Sunday,Spinach,breakfast,27,25,16.0,plate_waste,53,13,62
2026-08-23,Sunday,Spinach,dinner,74,67,16.0,plate_waste,53,13,174
2026-08-23,Sunday,Spinach,lunch,43,36,16.0,plate_waste,53,13,89
2026-08-23,Sunday,Vegetables,breakfast,106,91,38.0,plate_waste,78,12,204
2026-08-23,Sunday,Vegetables,dinner,115,104,38.0,plate_waste,78,12,276
2026-08-23,Sunday,Vegetables,lunch,118,106,38.0,plate_waste,78,12,339
2026-08-24,Monday,Bread,breakfast,67,58,21.0,overproduction,63,11,184
2026-08-24,Monday,Bread,dinner,58,52,21.0,overproduction,63,11,114
2026-08-24,Monday,Bread,lunch,104,98,21.0,overproduction,63,11,310
2026-08-24,Monday,Chicken,breakfast,109,95,57.0,plate_waste,140,10,291
2026-08-24,Monday,Chicken,dinner,156,139,57.0,plate_waste,140,10,333
2026-08-24,Monday,Chicken,lunch,231,205,57.0,plate_waste,140,10,414
2026-08-24,Monday,Rice,breakfast,247,211,151.0,plate_waste,98,12,570
2026-08-24,Monday,Rice,dinner,425,367,151.0,plate_waste,98,12,868
2026-08-24,Monday,Rice,lunch,495,438,151.0,plate_waste,98,12,913
2026-08-24,Monday,Spinach,breakfast,42,39,26.0,damaged,53,12,83
2026-08-24,Monday,Spinach,dinner,88,74,26.0,damaged,53,12,207
2026-08-24,Monday,Spinach,lunch,87,78,26.0,damaged,53,12,216
2026-08-24,Monday,Vegetables,breakfast,66,57,41.0,spoilage,78,11,151
2026-08-24,Monday,Vegetables,dinner,125,114,41.0,spoilage,78,11,346
2026-08-24,Monday,Vegetables,lunch,138,117,41.0,spoilage,78,11,249
2026-08-25,Tuesday,Bread,breakfast,37,35,19.0,overproduction,63,10,82
2026-08-25,Tuesday,Bread,dinner,76,69,19.0,overproduction,63,10,198
2026-08-25,Tuesday,Bread,lunch,102,92,19.0,overproduction,63,10,225
2026-08-25,Tuesday,Chicken,breakfast,124,105,53.0,damaged,140,9,225
2026-08-25,Tuesday,Chicken,dinner,154,141,53.0,damaged,140,9,355
2026-08-25,Tuesday,Chicken,lunch,208,187,53.0,damaged,140,9,500
2026-08-25,Tuesday,Rice,breakfast,268,225,133.0,overproduction,98,11,515
2026-08-25,Tuesday,Rice,dinner,389,363,133.0,overproduction,98,11,1041
2026-08-25,Tuesday,Rice,lunch,511,447,133.0,overproduction,98,11,1195
2026-08-25,Tuesday,Spinach,breakfast,35,32,14.0,overproduction,53,11,82
2026-08-25,Tuesday,Spinach,dinner,39,33,14.0,overproduction,53,11,86
2026-08-25,Tuesday,Spinach,lunch,50,45,14.0,overproduction,53,11,134
2026-08-25,Tuesday,Vegetables,breakfast,58,50,41.0,damaged,78,10,153
2026-08-25,Tuesday,Vegetables,dinner,167,144,41.0,damaged,78,10,364
2026-08-25,Tuesday,Vegetables,lunch,160,150,41.0,damaged,78,10,478
2026-08-26,Wednesday,Bread,breakfast,72,43,58.0,overproduction,63,9,124
2026-08-26,Wednesday,Bread,dinner,115,86,58.0,overproduction,63,9,183
2026-08-26,Wednesday,Bread,lunch,54,70,58.0,overproduction,63,9,188
2026-08-26,Wednesday,Chicken,breakfast,144,91,170.0,preparation,140,8,211
2026-08-26,Wednesday,Chicken,dinner,86,143,170.0,preparation,140,8,396
2026-08-26,Wednesday,Chicken,lunch,288,171,170.0,preparation,140,8,388
2026-08-26,Wednesday,Rice,breakfast,344,217,127.0,overproduction,98,10,524
2026-08-26,Wednesday,Rice,dinner,206,338,127.0,overproduction,98,10,1003
2026-08-26,Wednesday,Rice,lunch,258,432,127.0,overproduction,98,10,1263
2026-08-26,Wednesday,Spinach,breakfast,18,33,52.0,damaged,53,10,94
2026-08-26,Wednesday,Spinach,dinner,77,47,52.0,damaged,53,10,99
2026-08-26,Wednesday,Spinach,lunch,96,74,52.0,damaged,53,10,170
2026-08-26,Wednesday,Vegetables,breakfast,120,62,58.0,spoilage,78,9,153
2026-08-26,Wednesday,Vegetables,dinner,72,119,58.0,spoilage,78,9,265
2026-08-26,Wednesday,Vegetables,lunch,90,186,58.0,spoilage,78,9,549
2026-08-27,Thursday,Bread,breakfast,45,40,24.0,overproduction,63,8,90
2026-08-27,Thursday,Bread,dinner,101,91,24.0,overproduction,63,8,223
2026-08-27,Thursday,Bread,lunch,88,79,24.0,overproduction,63,8,229
2026-08-27,Thursday,Chicken,breakfast,102,96,54.0,damaged,140,7,277
2026-08-27,Thursday,Chicken,dinner,177,156,54.0,damaged,140,7,396
2026-08-27,Thursday,Chicken,lunch,217,190,54.0,damaged,140,7,495
2026-08-27,Thursday,Rice,breakfast,245,214,106.0,overproduction,98,9,525
2026-08-27,Thursday,Rice,dinner,384,352,106.0,overproduction,98,9,890
2026-08-27,Thursday,Rice,lunch,500,457,106.0,overproduction,98,9,1194
2026-08-27,Thursday,Spinach,breakfast,35,32,12.0,damaged,53,9,79
2026-08-27,Thursday,Spinach,dinner,75,70,12.0,damaged,53,9,155
2026-08-27,Thursday,Spinach,lunch,34,30,12.0,damaged,53,9,86
2026-08-27,Thursday,Vegetables,breakfast,92,85,60.0,plate_waste,78,8,198
2026-08-27,Thursday,Vegetables,dinner,156,131,60.0,plate_waste,78,8,272
2026-08-27,Thursday,Vegetables,lunch,195,167,60.0,plate_waste,78,8,425
2026-08-28,Friday,Bread,breakfast,29,25,17.0,overproduction,63,7,71
2026-08-28,Friday,Bread,dinner,62,58,17.0,overproduction,63,7,181
2026-08-28,Friday,Bread,lunch,82,73,17.0,overproduction,63,7,148
2026-08-28,Friday,Chicken,breakfast,78,71,28.0,overproduction,140,6,169
2026-08-28,Friday,Chicken,dinner,109,98,28.0,overproduction,140,6,240
2026-08-28,Friday,Chicken,lunch,127,117,28.0,overproduction,140,6,379
2026-08-28,Friday,Rice,breakfast,171,144,97.0,spoilage,98,8,398
2026-08-28,Friday,Rice,dinner,239,222,97.0,spoilage,98,8,491
2026-08-28,Friday,Rice,lunch,376,323,97.0,spoilage,98,8,808
2026-08-28,Friday,Spinach,breakfast,28,26,8.0,overproduction,53,8,73
2026-08-28,Friday,Spinach,dinner,41,38,8.0,overproduction,53,8,124
2026-08-28,Friday,Spinach,lunch,48,45,8.0,overproduction,53,8,128
2026-08-28,Friday,Vegetables,breakfast,78,73,35.0,damaged,78,7,202
2026-08-28,Friday,Vegetables,dinner,114,96,35.0,damaged,78,7,207
2026-08-28,Friday,Vegetables,lunch,87,75,35.0,damaged,78,7,209
